Brand,Model,Specifications
LG,GU230 Dimsun,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2009, October. Released 2010, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '108 x 48 x 13.8 mm (4.25 x 1.89 x 0.54 in)', 'Weight': '89 g (3.14 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.2 inches, 15.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': '50 dialed, 50 received, 50 missed calls', 'Internal': '6MB'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'QCIF@15fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1, A2DP', 'GPS': 'No', 'Radio': 'FM radio, RDS, recording', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + download', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/eAAC+ player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 900 mAh battery', 'Talk time': 'Up to 580 h'}}, {'Misc': {'Colors': 'Black, Silver, Pink', 'SAR': '0.44 W/kg (head) \xa0 \xa0 0.47 W/kg (body) \xa0 \xa0 ', 'SAR EU': '0.90 W/kg (head) \xa0 \xa0 ', 'Price': 'About 50 EUR'}}]"
LG,GD710 Shine II,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2009, November. Released 2009, December', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '106.9 x 51.5 x 13.3 mm (4.21 x 2.03 x 0.52 in)', 'Weight': '120 g (4.23 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.2 inches, 15.0 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '2000 entries, Photocall', 'Call records': '50 dialed, 50 received, 50 missed calls'}}, {'Main Camera': {'Single': '2 MP', 'Features': 'LED flash', 'Video': '320p'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email, IM', 'Messaging': 'WAP 2.0/xHTML, HTML', 'Browser': 'Yes + download', 'Games': 'Yes, MIDP 2.1', 'Java': 'MP3/WAV/eAAC+/WMV player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 900 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'Silver', 'SAR': '0.76 W/kg (head) \xa0 \xa0 0.59 W/kg (body) \xa0 \xa0 ', 'Price': 'About 80 EUR'}}]"
LG,GW820 eXpo,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2009, December. Released 2009, December', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '114 x 56 x 15 mm (4.49 x 2.20 x 0.59 in)', 'Weight': '147.4 g (5.19 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 16M colors (65K effective)', 'Size': '3.2 inches, 29.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.5 Professional', 'Chipset': 'Qualcomm QSD8250 Snapdragon S1', 'CPU': '1.0 GHz Scorpion', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '512Mb ROM, 256Mb RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '480p'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Fingerprint (front-mounted), accelerometer', 'Browser': 'WAP 2.0/xHTML, HTML'}}, {'Battery': {'Stand-by': 'Removable Li-Po 1500 mAh battery', 'Talk time': 'Up to 408 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '0.71 W/kg (head) \xa0 \xa0 0.84 W/kg (body) \xa0 \xa0 ', 'Price': 'About 90 EUR'}}]"
LG,GS190,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010. Released 2010', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '108 x 48 x 13.8 mm (4.25 x 1.89 x 0.54 in)', 'Weight': '85 g (3.00 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': 'Yes', 'Internal': '4MB'}}, {'Main Camera': {'Single': 'VGA', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'FM radio, RDS', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/WAV/eAAC+ player'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black'}}]"
LG,GS200,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2009, December. Released 2010, January', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '106 x 48 x 13.8 mm (4.17 x 1.89 x 0.54 in)', 'Weight': '85 g (3.00 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': '50 dialed, 50 received, 50 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'QCIF@15fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1, A2DP', 'GPS': 'No', 'Radio': 'FM radio, RDS, recording, built-in antenna', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes + download', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/WAV/eAAC+ player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1100 mAh battery', 'Talk time': 'Up to 550 h', 'Music play': 'Up to 6 h 30 min'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 50 EUR'}}]"
LG,GD580 Lollipop,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, January. Released 2010, January', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '108.3 x 51.5 x 13.4 mm (4.26 x 2.03 x 0.53 in)', 'Weight': '103.5 g (3.63 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.8 inches, 22.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': 'Yes', 'Internal': '60MB'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS', 'USB': '2.0'}}, {'Features': {'Sensors': 'Accelerometer', 'Messaging': 'SMS, MMS, Email', 'Browser': 'WAP 2.0/xHTML, HTML', 'Games': 'Yes', 'Java': 'Yes, MIDP 2.1'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 800 mAh battery', 'Talk time': 'Up to 250 h'}}, {'Misc': {'Colors': 'Blue, Pink, Black', 'Price': 'About 70 EUR'}}]"
LG,Town GT350,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, February. Released 2010, August', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107.5 x 52.5 x 15.9 mm (4.23 x 2.07 x 0.63 in)', 'Weight': '125 g (4.41 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.0 inches, 25.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': 'Yes', 'Internal': '56MB'}}, {'Main Camera': {'Single': '2 MP', 'Video': '320p@12fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, FM transmiter', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'SMS(threaded view), MMS, Email', 'Messaging': 'WAP 2.0/xHTML, HTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'SNS integration'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 950 mAh battery', 'Talk time': 'Up to 440 h'}}, {'Misc': {'Colors': 'Aqua Blue, Purple, Light Silver, Black', 'SAR': '1.13 W/kg (head) \xa0 \xa0 0.67 W/kg (body) \xa0 \xa0 ', 'Price': 'About 90 EUR'}}]"
LG,Etna C330,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010. Released 2010', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '101 x 52 x 16.4 mm (3.98 x 2.05 x 0.65 in)', 'Weight': '123.5 (4.34 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': 'Yes', 'Internal': '64MB'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'QCIF@15fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio, RDS', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS(threaded view), MMS, Email', 'Messaging': 'Yes', 'Games': 'Yes', 'Java': 'SNS apps'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 900 mAh battery', 'Talk time': 'Up to 350 h'}}, {'Misc': {'Colors': 'BLue, White', 'SAR': '1.00 W/kg (head) \xa0 \xa0 0.92 W/kg (body) \xa0 \xa0 ', 'SAR EU': '0.85 W/kg (head) \xa0 \xa0 0.64 W/kg (body) \xa0 \xa0 '}}]"
LG,KU2100,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, January. Released 2010, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '109.8 x 53.4 x 12.9 mm (4.32 x 2.10 x 0.51 in)', 'Weight': '121 g (4.23 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.0 inches, 25.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Microsoft Windows Mobile 6.5 Professional', 'Chipset': 'Qualcomm MSM7201A', 'CPU': '528 MHz ARM 11', 'GPU': 'Adreno 130'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11b/g', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'Accelerometer', 'Browser': 'WAP 2.0/xHTML, HTML'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 110 EUR'}}]"
LG,GD880 Mini,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, February. Released 2010, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '102 x 47.6 x 10.6 mm (4.02 x 1.87 x 0.42 in)', 'Weight': '99 g (3.49 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 256K colors', 'Size': '3.2 inches, 28.2 cm', 'Resolution': '2', 'Protection': ' (~58.1% screen-to-body ratio)'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': '20 dialed, 20 received, 20 missed calls', 'Internal': '330MB'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': '480p@30fps'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g, DLNA', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity', 'Messaging': 'SMS, MMS, Email, Push Email', 'Browser': 'WAP 2.0/xHTML, HTML', 'Games': 'Yes', 'Java': 'Yes, MIDP 2.1'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery (LGIP-550N)', 'Talk time': 'Up to 330 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 120 EUR'}}, {'Tests': {'Camera': '\r\n', 'Loudspeaker': 'Photo', 'Audio quality': '\r\n'}}]"
LG,Wink Plus GT350i,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, February. Released 2010, August', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107.5 x 52.5 x 15.9 mm (4.23 x 2.07 x 0.63 in)', 'Weight': '122 g (4.30 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.0 inches, 25.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': 'Yes', 'Internal': '40MB'}}, {'Main Camera': {'Single': '2 MP', 'Video': '320p@12fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi b/g', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, FM transmiter', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'SMS(threaded view), MMS, Email', 'Messaging': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'SNS integration'}}, {'Battery': {'Stand-by': 'Removable Li-Po 950 mAh battery', 'Talk time': 'Up to 550 h'}}, {'Misc': {'Colors': 'Aqua Blue, Purple, Light Silver, Black', 'SAR': '1.13 W/kg (head) \xa0 \xa0 0.67 W/kg (body) \xa0 \xa0 '}}]"
LG,GW880,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2009, November. Released 2010, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '121.9 x 59.5 x 12.9 mm (4.80 x 2.34 x 0.51 in)', 'Weight': '150 g (5.29 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT touchscreen, 256K colors', 'Size': '3.5 inches, 34.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android-based OPhone OS', 'CPU': '624 MHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '512MB 256MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA videocall camera'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer', 'Browser': 'WAP 2.0/xHTML, HTML'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 150 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '1.28 W/kg (head) \xa0 \xa0 0.38 W/kg (body) \xa0 \xa0 ', 'Price': 'About 180 EUR'}}]"
LG,KF305,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, February. Released 2010, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '98.8 x 49.5 x 16.2 mm (3.89 x 1.95 x 0.64 in)', 'Weight': '90 g (3.17 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.2 inches, 15.0 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': '40 dialed, 40 received, 40 missed calls', 'Internal': '40MB'}}, {'Main Camera': {'Single': '2 MP', 'Video': '320p@15fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML, HTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.1', 'Java': 'MP4/H.264 player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 800 mAh battery', 'Talk time': 'Up to 350 h'}}, {'Misc': {'Colors': 'Black, Blue', 'Price': 'About 70 EUR'}}]"
LG,GX200,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, February. Released 2010, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '109 x 48 x 13 mm (4.29 x 1.89 x 0.51 in)', 'Weight': '93 g (3.28 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT, 65K colors', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 contacts, Photocall', 'Call records': 'Yes', 'Internal': '80MB'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': '176x144'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS, recording', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/WAV/eAAC+ player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 1700 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 90 EUR'}}]"
LG,GS500 Cookie Plus,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, February. Released 2010, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107 x 52.5 x 11.5 mm (4.21 x 2.07 x 0.45 in)', 'Weight': '92.5 g (3.25 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.0 inches, 25.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': '40 dialed, 40 received, 40 missed calls', 'Internal': '30MB'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': '320p@12fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS', 'USB': '2.0'}}, {'Features': {'Sensors': 'Accelerometer', 'Messaging': 'SMS, EMS, MMS, Email', 'Browser': 'WAP 2.0/xHTML, HTML', 'Games': 'Yes + downloadable', 'Java': 'Yes, MIDP 2.1'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 900 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black, White Silver,Imperial Purple, Baby Pink, Wine Red, Brown ', 'Price': 'About 90 EUR'}}]"
LG,GT405,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, April. Released 2010, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107 x 54.5 x 11.8 mm (4.21 x 2.15 x 0.46 in)', 'Weight': '98 g (3.46 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.0 inches, 25.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 contacts, Photocall', 'Call records': 'Yes', 'Internal': '60MB'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer', 'Messaging': 'SMS(threaded view), MMS, Email, IM', 'Browser': 'WAP 2.0/xHTML, HTML', 'Games': 'Yes', 'Java': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion battery', 'Talk time': 'Up to 260 h'}}, {'Misc': {'Colors': 'Silver Grey, Black', 'Price': 'About 70 EUR'}}]"
LG,GW990,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, January', 'Status': 'Cancelled'}}, {'Body': {'Dimensions': '146.8 x 64.2 x 12 mm (5.78 x 2.53 x 0.47 in)', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT touchscreen', 'Size': '4.8 inches, 57.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'MeeGo OS', 'CPU': 'Intel Atom (Pineview, 45nm)'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '512MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': 'Yes', 'GPS': 'Yes, with A-GPS', 'Radio': '-', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer', 'Browser': 'xHTML, HTML'}}, {'Battery': {}}, {'Misc': {'Colors': 'Grey'}}]"
LG,GS290 Cookie Fresh,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, March. Released 2010, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '108 x 52.9 x 12.5 mm (4.25 x 2.08 x 0.49 in)', 'Weight': '89 g (3.14 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.0 inches, 25.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': '40 dialed, 40 received, 20 missed calls'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS; built-in antenna', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email, Push Email', 'Messaging': 'WAP 2.0/xHTML, HTML', 'Browser': 'Yes + downloadable', 'Games': 'Yes, MIDP 2.1', 'Java': 'Social network integration'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 900 mAh battery', 'Talk time': 'Up to 390 h'}}, {'Misc': {'Colors': 'Silver, Orange/white, Purple/white, Blue/light silver', 'Price': 'About 60 EUR'}}]"
LG,GT540 Optimus,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, January. Released 2010, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '109 x 54.5 x 12.7 mm (4.29 x 2.15 x 0.5 in)', 'Weight': '115.5 g (4.06 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors (65K effective)', 'Size': '3.0 inches, 26.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 1.6 (Donut), upgradable to 2.1 (Eclair)', 'CPU': '600 MHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '139MB 156MB RAM'}}, {'Main Camera': {'Single': '3.15 MP, AF', 'Video': '480p@17fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'Accelerometer', 'Browser': 'HTML'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 500 h (2G) / Up to 500 h (3G)'}}, {'Misc': {'Colors': 'Black, White, Pink', 'Models': 'T540', 'SAR': '0.93 W/kg (head) \xa0 \xa0 0.63 W/kg (body) \xa0 \xa0 ', 'Price': 'About 70 EUR'}}, {'Tests': {'Camera': '\r\n', 'Loudspeaker': 'Photo', 'Audio quality': '\r\n'}}]"
